id_espaco,rua,tipo_ibge,lat,lon,nome_estab
IBGE-274602,"RUA PROFESSOR FLORENTINO MENEZES, 77",Loja/Comércio/Serviço,-10.906958,-37.050045,A MODINHA
IBGE-274606,"RUA PROFESSOR FLORENTINO MENEZES, 55",Loja/Comércio/Serviço,-10.906766,-37.049741,REI DOS MOVEIS E COLCHOES
IBGE-274609,"RUA PROFESSOR FLORENTINO MENEZES, 29",Loja/Comércio/Serviço,-10.906832,-37.049462,LOJAO DOS MOVEIS COLCHOES E ELETROS
IBGE-274749,"RUA PROFESSOR FLORENTINO MENEZES, 267",Loja/Comércio/Serviço,-10.906899,-37.051646,EMPORIO VIDA SAUDAVEL
IBGE-274751,"RUA PROFESSOR FLORENTINO MENEZES, 243",Loja/Comércio/Serviço,-10.906881,-37.051524,ESTABELECIMENTO VAGO
IBGE-274752,"RUA PROFESSOR FLORENTINO MENEZES, 249",Loja/Comércio/Serviço,-10.906936,-37.051443,BATISTA EMBALAGENS
IBGE-274753,"RUA PROFESSOR FLORENTINO MENEZES, 247",Loja/Comércio/Serviço,-10.906725,-37.051409,LILA FESTAS
IBGE-274756,"RUA PROFESSOR FLORENTINO MENEZES, 229",Loja/Comércio/Serviço,-10.906804,-37.051362,LIMPEZAJU
IBGE-274758,"RUA PROFESSOR FLORENTINO MENEZES, 231",Loja/Comércio/Serviço,-10.906843,-37.05124,SEM DENOMINACAO
IBGE-274759,"RUA PROFESSOR FLORENTINO MENEZES, 225",Loja/Comércio/Serviço,-10.906874,-37.051201,AGUIA SHOPPING DAS VASSOURAS
IBGE-274760,"RUA PROFESSOR FLORENTINO MENEZES, 173",Loja/Comércio/Serviço,-10.906857,-37.051174,POUSADA SONHO MEU
IBGE-274761,"RUA PROFESSOR FLORENTINO MENEZES, 167",Loja/Comércio/Serviço,-10.906906,-37.051016,CASA DE PRODUTOS DE LIMPEZA
IBGE-274762,"RUA PROFESSOR FLORENTINO MENEZES, 161",Loja/Comércio/Serviço,-10.906851,-37.051007,GLOBAL DISTRIBUIDORA DE PRODUTOS DE LIMPEZA
IBGE-274765,"RUA PROFESSOR FLORENTINO MENEZES, 139",Loja/Comércio/Serviço,-10.906888,-37.05077,AIONARA VARIEDADES
IBGE-274766,"RUA PROFESSOR FLORENTINO MENEZES, 127",Loja/Comércio/Serviço,-10.906836,-37.050692,CASA JUNIOR
IBGE-274754,"RUA PROFESSOR FLORENTINO MENEZES, 247",Loja/Comércio/Serviço,-10.906762,-37.051397,SEM DENOMINACAO
IBGE-274757,"RUA PROFESSOR FLORENTINO MENEZES, 229",Loja/Comércio/Serviço,-10.906834,-37.051364,ESTABELECIMENTO VAGO
IBGE-189482751,"RUA PROFESSOR FLORENTINO MENEZES, 267",Loja/Comércio/Serviço,-10.906888,-37.051556,GREICY PAULA AFRO HAIR
IBGE-189482752,"RUA PROFESSOR FLORENTINO MENEZES, 243",Loja/Comércio/Serviço,-10.906868,-37.051578,ATELIE COSTUREIRA
IBGE-189482753,"RUA PROFESSOR FLORENTINO MENEZES, 251",Loja/Comércio/Serviço,-10.906847,-37.051443,CABELELEIROS
IBGE-189482754,"RUA PROFESSOR FLORENTINO MENEZES, 253",Loja/Comércio/Serviço,-10.906867,-37.05128,LOJA DE CAPAS
IBGE-189482755,"RUA PROFESSOR FLORENTINO MENEZES, 173",Loja/Comércio/Serviço,-10.906841,-37.051181,AGUIA EMBALAGENS
IBGE-189482756,"RUA PROFESSOR FLORENTINO MENEZES, 173",Loja/Comércio/Serviço,-10.906843,-37.051036,PARAISO DAS ESSENCIAS
IBGE-189482757,"RUA PROFESSOR FLORENTINO MENEZES, 629",Loja/Comércio/Serviço,-10.906868,-37.050742,MARINA CONCEPT CASA LIMPEZA
IBGE-189482758,"RUA PROFESSOR FLORENTINO MENEZES, 229",Loja/Comércio/Serviço,-10.90709,-37.051329,TEM TEM
IBGE-189482759,"RUA PROFESSOR FLORENTINO MENEZES, 629",Loja/Comércio/Serviço,-10.906939,-37.050519,ESTABELECIMENTO VAGO
IBGE-274810,"RUA PROFESSOR FLORENTINO MENEZES, 150",Loja/Comércio/Serviço,-10.906871,-37.050561,CASA DO SAPATEIRO
IBGE-274811,"RUA PROFESSOR FLORENTINO MENEZES, 178",Loja/Comércio/Serviço,-10.906853,-37.050749,ESTABELECIMENTO VAGO
IBGE-274812,"RUA PROFESSOR FLORENTINO MENEZES, 282",Loja/Comércio/Serviço,-10.906909,-37.05179,NEGUINHO ESPORTES
IBGE-189482815,"RUA PROFESSOR FLORENTINO MENEZES, 150",Loja/Comércio/Serviço,-10.906837,-37.050465,MIX EMBALAGENS
IBGE-189482817,"RUA PROFESSOR FLORENTINO MENEZES, 150",Loja/Comércio/Serviço,-10.906886,-37.050557,COMERCIAL OPCAO
IBGE-189482819,"RUA PROFESSOR FLORENTINO MENEZES, 282",Residencial,-10.906846,-37.051747,
IBGE-189482822,"RUA PROFESSOR FLORENTINO MENEZES, 282",Residencial,-10.90686,-37.051759,
IBGE-189482824,"RUA PROFESSOR FLORENTINO MENEZES, 282",Residencial,-10.90687,-37.051758,
IBGE-189482827,"RUA PROFESSOR FLORENTINO MENEZES, 282",Residencial,-10.906864,-37.051769,
IBGE-189482829,"RUA PROFESSOR FLORENTINO MENEZES, 282",Residencial,-10.906872,-37.051718,
IBGE-189482832,"RUA PROFESSOR FLORENTINO MENEZES, 282",Residencial,-10.906846,-37.051715,
IBGE-189482834,"RUA PROFESSOR FLORENTINO MENEZES, 282",Residencial,-10.906894,-37.051715,
IBGE-189482837,"RUA PROFESSOR FLORENTINO MENEZES, 282",Loja/Comércio/Serviço,-10.906931,-37.051812,FARMACIA DO TRABALHADOR BRASILEIRO
IBGE-274618,"RUA SANTA ROSA, 130",Loja/Comércio/Serviço,-10.907801,-37.049538,YRIUS MODA FEMININA
IBGE-274619,"RUA SANTA ROSA, 138",Loja/Comércio/Serviço,-10.907683,-37.04971,ESPACO DO ESTUDANTE
IBGE-274620,"RUA SANTA ROSA, 144",Loja/Comércio/Serviço,-10.907726,-37.049664,A MISCELANEA UTILIDADES DOMESTICAS
IBGE-274621,"RUA SANTA ROSA, 148",Loja/Comércio/Serviço,-10.907736,-37.04977,TOCA DA MODA
IBGE-274622,"RUA SANTA ROSA, 152",Loja/Comércio/Serviço,-10.907764,-37.049857,JUVENIL FASHION
IBGE-274623,"RUA SANTA ROSA, 158",Loja/Comércio/Serviço,-10.90776,-37.049855,MODAS LOJA DE ROUPAS
IBGE-274624,"RUA SANTA ROSA, 162",Loja/Comércio/Serviço,-10.907822,-37.049925,J LIMA CALCADOS
IBGE-274625,"RUA SANTA ROSA, 166",Loja/Comércio/Serviço,-10.907867,-37.050024,NOSSA LOJA MODA FENININA
IBGE-274626,"RUA SANTA ROSA, 172",Loja/Comércio/Serviço,-10.907759,-37.050025,TALISMA MODA FEMININA
IBGE-274627,"RUA SANTA ROSA, 176",Loja/Comércio/Serviço,-10.9078,-37.050037,CLUB DA LINGERIE
IBGE-274628,"RUA SANTA ROSA, 182",Loja/Comércio/Serviço,-10.907801,-37.050021,EU NA MODA
IBGE-274629,"RUA SANTA ROSA, 186",Loja/Comércio/Serviço,-10.907846,-37.050123,STOP MODAS
IBGE-274630,"RUA SANTA ROSA, 190",Loja/Comércio/Serviço,-10.907798,-37.0502,PAULISTAO DAS MALHAS
IBGE-274631,"RUA SANTA ROSA, 198",Loja/Comércio/Serviço,-10.907847,-37.050204,DIVINA MODAS
IBGE-274642,"RUA SANTA ROSA, 277",Serviço Público/Privado,-10.907787,-37.050824,CLINICA ODONTOLICA
IBGE-274643,"RUA SANTA ROSA, 257",Loja/Comércio/Serviço,-10.90773,-37.050857,PAULISTAO
IBGE-274644,"RUA SANTA ROSA, 255",Loja/Comércio/Serviço,-10.907717,-37.050826,DENTE PLUS
IBGE-274645,"RUA SANTA ROSA, 251",Loja/Comércio/Serviço,-10.907702,-37.050746,CHEN PRESENTES
IBGE-274646,"RUA SANTA ROSA, 247",Loja/Comércio/Serviço,-10.907839,-37.050628,ESPACO KIDS
IBGE-274647,"RUA SANTA ROSA, 241",Loja/Comércio/Serviço,-10.907736,-37.050668,ELMA MODAS
IBGE-274648,"RUA SANTA ROSA, 235",Loja/Comércio/Serviço,-10.907739,-37.050578,CLUBE DO BEBE
IBGE-274649,"RUA SANTA ROSA, 215",Loja/Comércio/Serviço,-10.907692,-37.050571,TRELUCK KIDS
IBGE-189482616,"RUA SANTA ROSA, 277",Loja/Comércio/Serviço,-10.907776,-37.050852,RAIO DE LUZ
IBGE-189482619,"RUA SANTA ROSA, 277",Loja/Comércio/Serviço,-10.907804,-37.050847,SHOW KIDS MODA INFANTIL
IBGE-189482621,"RUA SANTA ROSA, 277",Loja/Comércio/Serviço,-10.9078,-37.050881,QUI CHIC
IBGE-189482622,"RUA SANTA ROSA, 253",Loja/Comércio/Serviço,-10.907795,-37.050765,MARELI LANCHES
IBGE-189482623,"RUA SANTA ROSA, 247",Loja/Comércio/Serviço,-10.907825,-37.050727,DON RUAN STUDIO DE SOBRANCELHAS
IBGE-189482624,"RUA SANTA ROSA, 247",Loja/Comércio/Serviço,-10.907774,-37.050701,LEONINE MODAS
IBGE-189482626,"RUA SANTA ROSA, 247",Loja/Comércio/Serviço,-10.907844,-37.050651,DIVINOS FIOS
IBGE-189482627,"RUA SANTA ROSA, 215",Loja/Comércio/Serviço,-10.907732,-37.050549,MOLECA TRAQUINA
IBGE-274781,"RUA SANTA ROSA, 226",Loja/Comércio/Serviço,-10.907739,-37.050534,MAKE BEAUTY
IBGE-274782,"RUA SANTA ROSA, 228",Loja/Comércio/Serviço,-10.907784,-37.050613,DOCE ALGODAO ROUPAS INFANTIS
IBGE-274783,"RUA SANTA ROSA, 232",Loja/Comércio/Serviço,-10.907844,-37.050549,SHANDAY MODA JOVEM
IBGE-274784,"RUA SANTA ROSA, 246",Loja/Comércio/Serviço,-10.907795,-37.050697,DOCE GAROTA KIDS
IBGE-274785,"RUA SANTA ROSA, 248",Loja/Comércio/Serviço,-10.907759,-37.050811,SHOW DE MODAS LOJA DE ROUPAS
IBGE-274786,"RUA SANTA ROSA, 250",Loja/Comércio/Serviço,-10.907771,-37.050806,LOJA SAO JOSE
IBGE-274787,"RUA SANTA ROSA, 254",Loja/Comércio/Serviço,-10.907802,-37.050809,CASA MERCIA LOJA DE VARIEDADES
IBGE-274788,"RUA SANTA ROSA, 260",Serviço Público/Privado,-10.907768,-37.050863,CLINICA ODONTOLOGICA SORRIR
IBGE-274789,"RUA SANTA ROSA, 280",Loja/Comércio/Serviço,-10.907873,-37.051016,FABRILAR
IBGE-189482784,"RUA SANTA ROSA, 226",Loja/Comércio/Serviço,-10.907821,-37.050535,MG STUDIO BELEZA
IBGE-189482785,"RUA SANTA ROSA, 246",Loja/Comércio/Serviço,-10.907688,-37.050888,MS RIOS PROTESE DENTARIA
IBGE-189482786,"RUA SANTA ROSA, 260",Loja/Comércio/Serviço,-10.90786,-37.050898,A VANTAJOSA
IBGE-189482787,"RUA SANTA ROSA, 260",Loja/Comércio/Serviço,-10.907904,-37.05096,PASTELARIA BELO SABOR
IBGE-189482790,"RUA SANTA ROSA, 290",Loja/Comércio/Serviço,-10.907826,-37.051074,CASA LYRA
IBGE-274816,"RUA SANTA ROSA, 0",Loja/Comércio/Serviço,-10.907717,-37.048768,MERCADO MUNICIPAL ANTONIO FRANCO
IBGE-274673,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 176",Loja/Comércio/Serviço,-10.908857,-37.050925,JM BORDADOS
IBGE-274674,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 196",Loja/Comércio/Serviço,-10.908923,-37.050983,LUCAS MULTIMARCAS
IBGE-274675,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 202",Residencial,-10.908946,-37.051087,
IBGE-274676,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 210",Loja/Comércio/Serviço,-10.908862,-37.051179,CASA DAS FLORES
IBGE-274677,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 216",Loja/Comércio/Serviço,-10.908885,-37.051214,COCO ELETRONICS
IBGE-274678,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 220",Loja/Comércio/Serviço,-10.908903,-37.051258,CAMELO JEANS
IBGE-274679,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 226",Loja/Comércio/Serviço,-10.908843,-37.051338,ROBERIO BOLSAS
IBGE-274680,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 232",Loja/Comércio/Serviço,-10.908941,-37.051339,BABY CHIC
IBGE-274681,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 238",Loja/Comércio/Serviço,-10.908899,-37.05144,COSTURAR
IBGE-274672,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 178",Loja/Comércio/Serviço,-10.908958,-37.050849,QUIVER
IBGE-189482658,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 175",Loja/Comércio/Serviço,-10.90889,-37.050984,DENTISTA
IBGE-189482659,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 196",Loja/Comércio/Serviço,-10.908904,-37.051026,DIVINA JOIA
IBGE-189482663,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 196",Loja/Comércio/Serviço,-10.908905,-37.051064,SINGER CONSERTO DE MAQUINAS
IBGE-189482665,"TRAVESSA JOAO QUINTILIANO DA FONSECA, 226",Loja/Comércio/Serviço,-10.908909,-37.051342,CHINA BRASIL PASTELARIA
IBGE-274744,"RUA LAGARTO, 165",Loja/Comércio/Serviço,-10.90776,-37.053595,PALACIO DOS ORIXAS
IBGE-274745,"RUA LAGARTO, 159",Residencial,-10.907692,-37.053567,
IBGE-274746,"RUA LAGARTO, 153",Loja/Comércio/Serviço,-10.907634,-37.053508,ELDORADO CASA DA ARTE
IBGE-189482746,"RUA LAGARTO, 141",Loja/Comércio/Serviço,-10.907569,-37.053513,ESTACIONAMENTO ATAESE
IBGE-189482749,"RUA LAGARTO, 205",Residencial,-10.90748,-37.053517,
IBGE-189482749,"RUA LAGARTO, 205",Loja/Comércio/Serviço,-10.90748,-37.053517,CHAVEIRO
IBGE-189482750,"RUA LAGARTO, 205",Loja/Comércio/Serviço,-10.907406,-37.053539,ESPORTNET
IBGE-274815,"AVENIDA OTONIEL DOREA, 0",Loja/Comércio/Serviço,-10.905406,-37.048815,MERCADO MUNIIPAL
IBGE-189482843,"AVENIDA OTONIEL DOREA, 19",Loja/Comércio/Serviço,-10.904886,-37.048408,RESTAURANTE DO CAIS
IBGE-189482845,"AVENIDA OTONIEL DOREA, 16",Loja/Comércio/Serviço,-10.90497,-37.04847,BAR DO PRETINHO
IBGE-189482848,"AVENIDA OTONIEL DOREA, 11",Loja/Comércio/Serviço,-10.905009,-37.048472,QUIOSQUE 11
IBGE-189482851,"AVENIDA OTONIEL DOREA, 8",Loja/Comércio/Serviço,-10.905094,-37.048451,QUIOSQUE MAE E FILHA
IBGE-189482855,"AVENIDA OTONIEL DOREA, 2",Loja/Comércio/Serviço,-10.905249,-37.048442,QUIOSQUE 2
IBGE-189482858,"AVENIDA OTONIEL DOREA, 150",Loja/Comércio/Serviço,-10.907698,-37.047962,TROPICAL LANCHES
IBGE-189482860,"AVENIDA OTONIEL DOREA, 535",Loja/Comércio/Serviço,-10.907836,-37.048209,POINT DA CANOA LANCHES
IBGE-189482862,"AVENIDA OTONIEL DOREA, 0",Loja/Comércio/Serviço,-10.905977,-37.048056,ESTABELECIMENTO VAGO
IBGE-189482864,"AVENIDA OTONIEL DOREA, 0",Loja/Comércio/Serviço,-10.905173,-37.047953,TERMINAL PESQUEIRO DE ARACAJU
IBGE-189482647,"LARGO DOS PREVIDENCIARIOS, 560",Loja/Comércio/Serviço,-10.908227,-37.051314,DEPOSITO KAIROS
IBGE-189482866,"LARGO ESPERANTO, 10",Loja/Comércio/Serviço,-10.908823,-37.050488,BAR E LANCHONETE CENTRAL
IBGE-189482868,"PRACA GODOFREDO DINIZ, 33",Loja/Comércio/Serviço,-10.907286,-37.051696,LANCHONETE QUEIROZ
IBGE-189482869,"PRACA GODOFREDO DINIZ, 29",Loja/Comércio/Serviço,-10.90733,-37.051643,POINT DO CALDO DE CANA
IBGE-189482871,"PRACA GODOFREDO DINIZ, 10",Loja/Comércio/Serviço,-10.907485,-37.051808,ESTABELECIMENTO VAGO
IBGE-189482872,"PRACA GODOFREDO DINIZ, 69",Loja/Comércio/Serviço,-10.907287,-37.051962,BANCA SAO PAULO
IBGE-189482873,"PRACA GODOFREDO DINIZ, 22",Loja/Comércio/Serviço,-10.907222,-37.051925,LANCHONETE ALTERNATIVA
IBGE-189495758,"PRACA OLIMPIO CAMPOS, 703",Loja/Comércio/Serviço,-10.912727,-37.051408,LOJA DE COCO
IBGE-189495762,"PRACA OLIMPIO CAMPOS, 764",Residencial,-10.912863,-37.05061,
IBGE-278125,"PRACA OLIMPIO CAMPOS, 783",Residencial,-10.912722,-37.050473,
IBGE-278126,"PRACA OLIMPIO CAMPOS, 783",Residencial,-10.912722,-37.050473,
IBGE-278127,"PRACA OLIMPIO CAMPOS, 783",Loja/Comércio/Serviço,-10.912722,-37.050473,BARBEARIA
IBGE-278128,"PRACA OLIMPIO CAMPOS, 779",Loja/Comércio/Serviço,-10.912757,-37.050927,LOJA DE ROUPAS BELLA CHIC
IBGE-278129,"PRACA OLIMPIO CAMPOS, 774",Residencial,-10.912735,-37.051153,
IBGE-278130,"PRACA OLIMPIO CAMPOS, 774",Loja/Comércio/Serviço,-10.912735,-37.051153,LANCHONETE
IBGE-278131,"PRACA OLIMPIO CAMPOS, 769",Loja/Comércio/Serviço,-10.912735,-37.051153,EMPRESA DE EMPRESTIMO
IBGE-278132,"PRACA OLIMPIO CAMPOS, 764",Loja/Comércio/Serviço,-10.912863,-37.05061,ESCRITORIOS
IBGE-278133,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.912852,-37.05063,EMPRESA DE TURISMO
IBGE-278134,"PRACA OLIMPIO CAMPOS, 703",Loja/Comércio/Serviço,-10.912727,-37.051408,VAGO
IBGE-278135,"PRACA OLIMPIO CAMPOS, 700",Loja/Comércio/Serviço,-10.912718,-37.051412,MICROLINS
IBGE-278136,"PRACA OLIMPIO CAMPOS, 697",Loja/Comércio/Serviço,-10.912851,-37.051154,VAGO
IBGE-278137,"PRACA OLIMPIO CAMPOS, 697",Loja/Comércio/Serviço,-10.912851,-37.051154,VAGO
IBGE-278138,"PRACA OLIMPIO CAMPOS, 692",Loja/Comércio/Serviço,-10.91268,-37.051497,CASA DO ROSARIO
IBGE-278139,"PRACA OLIMPIO CAMPOS, 687",Loja/Comércio/Serviço,-10.91268,-37.051497,SALAO DE BELEZA
IBGE-278140,"PRACA OLIMPIO CAMPOS, 681",Loja/Comércio/Serviço,-10.912688,-37.051502,PADARIA
IBGE-278141,"PRACA OLIMPIO CAMPOS, 673",Loja/Comércio/Serviço,-10.912864,-37.051305,PADARIA
IBGE-278271,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.912846,-37.051675,VAGO
IBGE-278272,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.912733,-37.051756,VAGO
IBGE-278273,"PRACA OLIMPIO CAMPOS, 628",Loja/Comércio/Serviço,-10.912807,-37.051864,VAGO
IBGE-278274,"PRACA OLIMPIO CAMPOS, 623",Residencial,-10.912268,-37.051817,
IBGE-278275,"PRACA OLIMPIO CAMPOS, 623",Residencial,-10.912268,-37.051817,
IBGE-278275,"PRACA OLIMPIO CAMPOS, 623",Loja/Comércio/Serviço,-10.912268,-37.051817,LABORATORIO
IBGE-278276,"PRACA OLIMPIO CAMPOS, 623",Loja/Comércio/Serviço,-10.912657,-37.051981,LOJA DE CONFECCOES
IBGE-278277,"PRACA OLIMPIO CAMPOS, 619",Loja/Comércio/Serviço,-10.912782,-37.052012,BORGES COMUNICAO VISUAL
IBGE-278278,"PRACA OLIMPIO CAMPOS, 611",Residencial,-10.912787,-37.052105,
IBGE-278279,"PRACA OLIMPIO CAMPOS, 606",Loja/Comércio/Serviço,-10.912784,-37.052095,VAGO
IBGE-278280,"PRACA OLIMPIO CAMPOS, 601",Residencial,-10.912762,-37.052367,
IBGE-278281,"PRACA OLIMPIO CAMPOS, 595",Loja/Comércio/Serviço,-10.912673,-37.05233,LIVRARIA E PAPELARIA
IBGE-278282,"PRACA OLIMPIO CAMPOS, 590",Loja/Comércio/Serviço,-10.912673,-37.05233,LOJA DE ALUGUEL DE ROUPAS
IBGE-278283,"PRACA OLIMPIO CAMPOS, 583",Residencial,-10.912765,-37.052334,
IBGE-278284,"PRACA OLIMPIO CAMPOS, 580",Residencial,-10.912844,-37.052359,
IBGE-278284,"PRACA OLIMPIO CAMPOS, 580",Loja/Comércio/Serviço,-10.912844,-37.052359,CENTRO DE BELEZA
IBGE-278285,"PRACA OLIMPIO CAMPOS, 574",Loja/Comércio/Serviço,-10.91271,-37.052404,EMPORIO
IBGE-189495923,"PRACA OLIMPIO CAMPOS, 623",Loja/Comércio/Serviço,-10.91254,-37.051972,LOJA ABC ESPORTES
IBGE-189495924,"PRACA OLIMPIO CAMPOS, 0",Loja/Comércio/Serviço,-10.912783,-37.051971,VAGO
IBGE-189495925,"PRACA OLIMPIO CAMPOS, 574",Loja/Comércio/Serviço,-10.912701,-37.052468,CENTRO DE BELEZA
IBGE-278286,"PRACA OLIMPIO CAMPOS, 570",Residencial,-10.912673,-37.05233,
IBGE-189495951,"RUA CAPELA, 28",Loja/Comércio/Serviço,-10.912496,-37.052652,MONTAR MONTAGEM DE OCULOS
IBGE-189495953,"RUA CAPELA, 32",Loja/Comércio/Serviço,-10.912319,-37.052726,POINT DAS NOIVAS
IBGE-189495955,"RUA CAPELA, 58",Loja/Comércio/Serviço,-10.912143,-37.052726,BLOSSON VILLE
IBGE-189495957,"RUA CAPELA, 0",Residencial,-10.911926,-37.052657,
IBGE-189495959,"RUA CAPELA, 0",Residencial,-10.911989,-37.052643,
IBGE-278287,"RUA CAPELA, 28",Loja/Comércio/Serviço,-10.91246,-37.052664,ESTUDIO DE TATUAGEM
IBGE-278289,"RUA CAPELA, 40",Religioso,-10.912357,-37.052716,MIDI
IBGE-278290,"RUA CAPELA, 46",Galpão/Ruína/Obra,-10.912343,-37.05275,
IBGE-278291,"RUA CAPELA, 48",Loja/Comércio/Serviço,-10.912274,-37.05282,CLINICA SANTA AMELIA
IBGE-278292,"RUA CAPELA, 56",Loja/Comércio/Serviço,-10.912198,-37.052711,TV CINE
IBGE-278294,"RUA CAPELA, 68",Loja/Comércio/Serviço,-10.912194,-37.052787,ESTACIONAMENTO
IBGE-278294,"RUA CAPELA, 68",Residencial,-10.912194,-37.052787,
IBGE-278297,"RUA CAPELA, 84",Loja/Comércio/Serviço,-10.911968,-37.052641,LOJAO DOS CALCADOS
IBGE-278298,"RUA CAPELA, 86",Loja/Comércio/Serviço,-10.912005,-37.052724,BOUTIQUE E BRECHO
IBGE-278299,"RUA CAPELA, 90",Loja/Comércio/Serviço,-10.911808,-37.052756,VAGO
IBGE-278300,"RUA CAPELA, 90",Loja/Comércio/Serviço,-10.911905,-37.052641,SUPRIMENTOS DE INFORMATICA
IBGE-278301,"RUA CAPELA, 104",Loja/Comércio/Serviço,-10.911828,-37.052744,CASA DOS BOLOS
IBGE-278302,"RUA CAPELA, 108",Loja/Comércio/Serviço,-10.911802,-37.052678,MTCRED
IBGE-278349,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278350,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278351,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278352,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278366,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278353,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278354,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278355,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278356,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278365,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278357,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278358,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278359,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278360,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278361,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278362,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278363,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-189496008,"RUA CAPELA, 63",Residencial,-10.912089,-37.052671,
IBGE-189496011,"RUA CAPELA, 63",Residencial,-10.912102,-37.052687,
IBGE-189496015,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278326,"RUA CAPELA, 97",Loja/Comércio/Serviço,-10.911807,-37.052672,BARBEARIA PARK
IBGE-278327,"RUA CAPELA, 93",Loja/Comércio/Serviço,-10.911819,-37.052656,SERGIPE CRED
IBGE-278328,"RUA CAPELA, 89",Loja/Comércio/Serviço,-10.911903,-37.05266,OTICA MODERNA
IBGE-278329,"RUA CAPELA, 85",Residencial,-10.911943,-37.052675,
IBGE-278330,"RUA CAPELA, 79",Residencial,-10.912026,-37.052824,
IBGE-278330,"RUA CAPELA, 79",Loja/Comércio/Serviço,-10.912026,-37.052824,ELETRONICA POLIVALENTE
IBGE-278331,"RUA CAPELA, 71",Loja/Comércio/Serviço,-10.912012,-37.052691,GALERIA DE LOJAS NINA ROSAL
IBGE-278332,"RUA CAPELA, 63",Loja/Comércio/Serviço,-10.912032,-37.052624,LOJA DE AQUARIOS
IBGE-278333,"RUA CAPELA, 59",Loja/Comércio/Serviço,-10.912142,-37.052677,GRIFF NOIVAS GRIFF TERNOS
IBGE-278334,"RUA CAPELA, 55",Loja/Comércio/Serviço,-10.912239,-37.05259,CARTORIO 10 OFICIO
IBGE-278335,"RUA CAPELA, 49",Loja/Comércio/Serviço,-10.912255,-37.052628,LOJA DE CARIMBOS CHAVEA DE OURO
IBGE-278347,"RUA CAPELA, 45",Loja/Comércio/Serviço,-10.912328,-37.052613,BELLA NOIVA
IBGE-278337,"RUA CAPELA, 41",Loja/Comércio/Serviço,-10.912075,-37.053102,GRAFICA SAMPAIO
IBGE-278338,"RUA CAPELA, 29",Loja/Comércio/Serviço,-10.912425,-37.052639,LOJA TOPA TUDO MOVEIS
IBGE-278339,"RUA CAPELA, 15",Loja/Comércio/Serviço,-10.912619,-37.052681,GALERIA DE LOJAS
IBGE-278336,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278340,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278341,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278342,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278343,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278344,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278345,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278346,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-278348,"RUA CAPELA, 45",Residencial,-10.912269,-37.052651,
IBGE-189495743,"RUA ITABAIANINHA, 13",Loja/Comércio/Serviço,-10.912528,-37.05036,HAVAIANAS
IBGE-278111,"RUA ITABAIANINHA, 107",Loja/Comércio/Serviço,-10.911683,-37.050348,LOJA DE CALCADOS
